locationid,day_of_week,hour,norm_value
151,1,21,0.11951836717599289
151,1,22,0.10103127498169784
151,1,23,0.06958087608093236
151,2,0,0.04253166905034509
151,2,1,0.023629279274359677
151,2,2,0.014583638057071956
151,2,3,0.00926150089194939
151,2,4,0.008384958113982441
151,2,5,0.010228744840349373
151,2,6,0.028398441488694692
151,2,7,0.06807175348397779
151,2,8,0.11620481024535478
151,2,9,0.09154548797579108
151,2,10,0.08032315853887366
151,2,11,0.08525144196105693
151,2,12,0.09591862111428914
151,2,13,0.10290607076992177
151,2,14,0.11201673467398764
151,2,15,0.13663535698076362
151,2,16,0.15269646924675379
151,2,17,0.18817315759196054
151,2,18,0.1786731798160395
151,2,19,0.14805851935909756
151,2,20,0.13307094527607966
151,2,21,0.11968916827112991
151,2,22,0.10369870820147392
151,2,23,0.07570191516156446
151,3,0,0.04855280851937291
151,3,1,0.028466685913331326
151,3,2,0.016272880821997567
151,3,3,0.010519975332084786
151,3,4,0.009833995983095273
151,3,5,0.010499871016735402
151,3,6,0.027669994279145915
151,3,7,0.068332382240499
151,3,8,0.11116642721034511
151,3,9,0.0908388100674806
151,3,10,0.08066134202072102
151,3,11,0.08789675110092156
151,3,12,0.09535954941145966
151,3,13,0.10403246445076342
151,3,14,0.11492858299056692
151,3,15,0.13882451223933917
151,3,16,0.15434507844941317
151,3,17,0.18421088097476646
151,3,18,0.17779256536185611
151,3,19,0.14984211799778113
151,3,20,0.13332944578404504
151,3,21,0.12416110949192828
151,3,22,0.11124426101491482
151,3,23,0.08406857895044657
151,4,0,0.05808540857003192
151,4,1,0.033313376976129544
151,4,2,0.02080506648569976
151,4,3,0.012979945036710521
151,4,4,0.01198859034126866
151,4,5,0.012280066594557909
151,4,6,0.028607855313926338
151,4,7,0.06635745794682724
151,4,8,0.104592065594022
151,4,9,0.092337509102029
151,4,10,0.09041658932878613
151,4,11,0.09862182193968846
151,4,12,0.10633423775715897
151,4,13,0.11856867267639591
151,4,14,0.13202281804536706
151,4,15,0.15534161461036347
151,4,16,0.17020052670104568
151,4,17,0.1876401542579665
151,4,18,0.17542097091245976
151,4,19,0.1460741763266
151,4,20,0.12113104933839122
151,4,21,0.10874824369007205
151,4,22,0.1107909516057294
151,4,23,0.09619341510087624
151,5,0,0.07933341100002804
151,5,1,0.06082794705390966
151,5,2,0.045967620610792286
151,5,3,0.030586985343037748
151,5,4,0.023339063955799908
151,5,5,0.015325131823663924
151,5,6,0.021671889435495962
151,5,7,0.038597958226953936
151,5,8,0.06050003919170327
151,5,9,0.08652170215183075
151,5,10,0.10606836313432728
151,5,11,0.11631151454629812
151,5,12,0.13341132445880982
151,5,13,0.13699705710886237
151,5,14,0.14251105983687096
151,5,15,0.14927922067079655
151,5,16,0.15292356974624258
151,5,17,0.14696699724303708
151,5,18,0.14301892631765217
151,5,19,0.12630951902207255
151,5,20,0.11381498960372792
151,5,21,0.10569243182968778
151,5,22,0.1103982352461702
151,5,23,0.10139911547880028
151,6,0,0.08343659355308382
151,6,1,0.06661506056897902
151,6,2,0.04805323706695636
151,6,3,0.03616606502097403
151,6,4,0.0265026406849546
151,6,5,0.01687159336402336
151,6,6,0.02115558780225303
151,6,7,0.035234307091765386
151,6,8,0.051397865125766905
151,6,9,0.0739805901426012
151,6,10,0.09368139331963955
151,6,11,0.11076406331985221
151,6,12,0.1251686303149486
151,6,13,0.13144041020320485
151,6,14,0.13506839071716628
151,6,15,0.1384235771839398
151,6,16,0.1408250327787979
151,6,17,0.13982749206206802
151,6,18,0.13150301064739278
151,6,19,0.11144466487838832
151,6,20,0.09940448602803933
151,6,21,0.08985490801950599
151,6,22,0.07805894947035165
151,6,23,0.06163983998283667
152,0,0,0.03183020472655231
152,0,1,0.019496113228927053
152,0,2,0.0134234403365504
152,0,3,0.009996908973348567
152,0,4,0.009951160585710328
152,0,5,0.017068656781215618
152,0,6,0.032166510509251574
152,0,7,0.0911841199037043
152,0,8,0.11526895042645041
152,0,9,0.09276993487148898
152,0,10,0.06976307579444531
152,0,11,0.05686022795758539
152,0,12,0.06663432144312086
152,0,13,0.06685241391800151
152,0,14,0.08075258915520343
152,0,15,0.08267405357887135
152,0,16,0.08335843658053388
152,0,17,0.08932693586292535
152,0,18,0.07583636761617062
152,0,19,0.05728526198946244
152,0,20,0.046845434006105705
152,0,21,0.04114071951333646
152,0,22,0.037444928347863754
152,0,23,0.034541198596847504
152,1,0,0.02536274677352509
152,1,1,0.014882708499018859
152,1,2,0.010875117778611113
152,1,3,0.007534940140388441
152,1,4,0.008527779962090426
152,1,5,0.016521591069955543
152,1,6,0.03444894629813003
152,1,7,0.10424472406123822
152,1,8,0.1386202054605516
152,1,9,0.10630602345602001
152,1,10,0.07851649869775712
152,1,11,0.06232226891072968
152,1,12,0.07140798691289016
152,1,13,0.07282383640443517
152,1,14,0.0834111406029506
152,1,15,0.08687520422183592
152,1,16,0.09106578203145757
152,1,17,0.09816594639053049
152,1,18,0.08372382085514127
152,1,19,0.062290994166381224
152,1,20,0.05118911111731373
152,1,21,0.044559185456033365
152,1,22,0.04160298957777183
152,1,23,0.035843940825072425
152,2,0,0.027683936489453016
152,2,1,0.016521402696174737
152,2,2,0.011963407000766736
152,2,3,0.00912189423361152
152,2,4,0.009643457776564435
152,2,5,0.016879574518778792
152,2,6,0.0354179176228987
152,2,7,0.10227986961274319
152,2,8,0.13621738952197499
152,2,9,0.10627826921143739
152,2,10,0.07853203330724953
152,2,11,0.06588052108775615
152,2,12,0.0757492073913248
152,2,13,0.07239097998936443
152,2,14,0.08345789505887281
152,2,15,0.0882120437696401
152,2,16,0.08945185275538384
152,2,17,0.09420968626445986
152,2,18,0.08275717665374147
152,2,19,0.06521227713381299
152,2,20,0.05332400159544059
152,2,21,0.04862241660475156
152,2,22,0.04509129275627115
152,2,23,0.039432874088675324
152,3,0,0.03115668797633305
152,3,1,0.019724004827482322
152,3,2,0.015014424649049769
152,3,3,0.011076662498816276
152,3,4,0.01102083264790411
152,3,5,0.01694517902274876
152,3,6,0.03506578952574311
152,3,7,0.10259124087344947
152,3,8,0.1362797891398985
152,3,9,0.1054635849133692
152,3,10,0.08075701405368703
152,3,11,0.0655577693611595
152,3,12,0.07352080119754259
152,3,13,0.07346315815187743
152,3,14,0.08866009018108471
152,3,15,0.08784388076876769
152,3,16,0.09241364685104096
152,3,17,0.09806880897343506
152,3,18,0.09060070281770359
152,3,19,0.07052713994535557
152,3,20,0.05830374241548888
152,3,21,0.05030336832181491
152,3,22,0.047128539865123636
152,3,23,0.04271386444875003
152,4,0,0.03550724570202288
152,4,1,0.02291198975935524
152,4,2,0.016719686377897933
152,4,3,0.01295595632372191
152,4,4,0.011954955729581005
152,4,5,0.018347619767474344
152,4,6,0.0332565472359911
152,4,7,0.0983553690222317
152,4,8,0.12200456289880339
152,4,9,0.08648020446771545
152,4,10,0.06797183132642644
152,4,11,0.06335391188963328
152,4,12,0.06711887878701556
152,4,13,0.0699456942652039
152,4,14,0.07807717485310246
152,4,15,0.08434946972283096
152,4,16,0.0833849519198711
152,4,17,0.08878504379924468
152,4,18,0.08446225759917951
152,4,19,0.0706034656584876
152,4,20,0.061715896906379915
152,4,21,0.05643656010741054
152,4,22,0.05352168439947209
152,4,23,0.05522307838992984
152,5,0,0.04757692580116794
152,5,1,0.039015330249123716
152,5,2,0.03246995284073928
152,5,3,0.026401852630363876
152,5,4,0.021098089473250675
152,5,5,0.01785226974637071
152,5,6,0.0200895466373195
152,5,7,0.034973212749140836
152,5,8,0.06000248375817652
152,5,9,0.05164632508309108
152,5,10,0.0552727637303058
152,5,11,0.06089930588634037
152,5,12,0.06844316537364525
152,5,13,0.0709477619670247
152,5,14,0.07074987300238193
152,5,15,0.07774674012378331
152,5,16,0.07168979143236996
152,5,17,0.06882929243556371
152,5,18,0.06667884443401931
152,5,19,0.06292788600116832
152,5,20,0.0588818786536369
152,5,21,0.055551107632733264
152,5,22,0.05306849376542122
152,5,23,0.05436329120257387
152,6,0,0.04875051657286999
152,6,1,0.04302911261271313
152,6,2,0.034262597107280655
152,6,3,0.028192977743156992
152,6,4,0.023617545597620818
152,6,5,0.016881103710080197
152,6,6,0.016538114251251887
152,6,7,0.020840570443679284
152,6,8,0.028563750167657564
152,6,9,0.034107734862848335
152,6,10,0.043448922489224946
152,6,11,0.04690448286849959
152,6,12,0.05491897018386358
152,6,13,0.057552826372512376
152,6,14,0.06059324184897574
152,6,15,0.060500661228498134
152,6,16,0.060991414415198064
152,6,17,0.05971844892442878
152,6,18,0.056728972213371434
152,6,19,0.05341577706265082
152,6,20,0.04987360963664726
152,6,21,0.04447359770642163
152,6,22,0.04310426562510164
152,6,23,0.04042866828607139
153,0,0,0.005932702274498952
153,0,1,0.0035207397820110797
153,0,2,0.002296553361110204
153,0,3,0.0016803869264030305
153,0,4,0.002565867922192186
153,0,5,0.006823223526462202
153,0,6,0.011242909271447383
153,0,7,0.023130685644908035
153,0,8,0.02673253047977013
153,0,9,0.01735492924647516
153,0,10,0.01450289117005438
153,0,11,0.01317619240558271
153,0,12,0.01367562694706475
153,0,13,0.014136274712886277
153,0,14,0.015749804992908175
153,0,15,0.018820635722126035
153,0,16,0.01784451610335588
153,0,17,0.017644847763971898
153,0,18,0.016243547946328585
153,0,19,0.013131139905932865
153,0,20,0.011868641198199407
153,0,21,0.010134459547282105
153,0,22,0.008449671685482782
153,0,23,0.006321787793823938
153,1,0,0.004645370401957416
153,1,1,0.002790922764476826
153,1,2,0.001651726308226302
153,1,3,0.0012449139394977618
153,1,4,0.002246646608931487
153,1,5,0.006668236420126482
153,1,6,0.011978525294329889
153,1,7,0.026803067232811596
153,1,8,0.029694620180073822
153,1,9,0.018890387173613292
153,1,10,0.014968562460814084
153,1,11,0.014011212329202832
153,1,12,0.013806476290345905
153,1,13,0.014742600421041595
153,1,14,0.016367386176655428
153,1,15,0.018959064077699612
153,1,16,0.019004832035876176
153,1,17,0.019166855217610947
153,1,18,0.017396782792985364
153,1,19,0.013642574797381367
153,1,20,0.012542079761745716
153,1,21,0.0117792124953271
153,1,22,0.009352802975672102
153,1,23,0.006828257096246399
153,2,0,0.005231831580405702
153,2,1,0.0031714093255774886
153,2,2,0.0019980273158535992
153,2,3,0.0015319912645684786
153,2,4,0.002496261280215616
153,2,5,0.006408328608784594
153,2,6,0.011346566777299078
153,2,7,0.026395315480704198
153,2,8,0.029951957316948087
153,2,9,0.018703302377294482
153,2,10,0.015390955753284799
153,2,11,0.014244151443548006
153,2,12,0.014524906296630752
153,2,13,0.015447036632760902
153,2,14,0.01659650805343306
153,2,15,0.020467116448204422
153,2,16,0.01934576710131142
153,2,17,0.020190533752263644
153,2,18,0.018591343614977784
153,2,19,0.01553305456126915
153,2,20,0.013938445701612054
153,2,21,0.012498638609190423
153,2,22,0.010248291793899278
153,2,23,0.007565414412229858
153,3,0,0.005751370000925426
153,3,1,0.0036792878101654697
153,3,2,0.002442082107171975
153,3,3,0.0017800261373703541
153,3,4,0.00272850468874052
153,3,5,0.006923792675809966
153,3,6,0.011629793934557405
153,3,7,0.02568510425581574
153,3,8,0.02917170033601253
153,3,9,0.018739228327792495
153,3,10,0.01621555353332493
153,3,11,0.014385134998274422
153,3,12,0.014720247888955918
153,3,13,0.015980900519799262
153,3,14,0.017143623311155265
153,3,15,0.019941033252287924
153,3,16,0.019139479883607417
153,3,17,0.020190144603873666
153,3,18,0.01824918712319353
153,3,19,0.01621765090501875
153,3,20,0.014244540570550765
153,3,21,0.013414041528063537
153,3,22,0.010693084555125573
153,3,23,0.00868155640311575
153,4,0,0.006241194013619829
153,4,1,0.003954339556236294
153,4,2,0.002978015753681384
153,4,3,0.001858912843388923
153,4,4,0.0026526507733718374
153,4,5,0.006402165138297797
153,4,6,0.011703211988764466
153,4,7,0.024747736447673783
153,4,8,0.02875187022065043
153,4,9,0.019010973937245462
153,4,10,0.0172876305355021
153,4,11,0.015467165447568763
153,4,12,0.01625544060981705
153,4,13,0.017081260717971558
153,4,14,0.018921506127937412
153,4,15,0.022381612980917193
153,4,16,0.020529944532966086
153,4,17,0.022612204341651433
153,4,18,0.020910224666598892
153,4,19,0.01780031063439002
153,4,20,0.017004660096497842
153,4,21,0.014824064742701223
153,4,22,0.013226443819462017
153,4,23,0.011193658075992657
153,5,0,0.008989349727854217
153,5,1,0.007122814456206964
153,5,2,0.005401367637184912
153,5,3,0.004708801649636652
153,5,4,0.004392888192441821
153,5,5,0.0050180502609249505
153,5,6,0.006593277775616358
153,5,7,0.009942861085996329
153,5,8,0.013216853056576883
153,5,9,0.014484127602336073
153,5,10,0.014824384907169252
153,5,11,0.01610440533992303
153,5,12,0.01667539958405107
153,5,13,0.018013087557315153
153,5,14,0.019499240543583443
153,5,15,0.01990362478664283
153,5,16,0.019292325312868695
153,5,17,0.01878192832782761
153,5,18,0.018456127530364377
153,5,19,0.015770077469317696
153,5,20,0.01630168653917545
153,5,21,0.015338485157852268
153,5,22,0.012760035552975715
153,5,23,0.011112282895937898
153,6,0,0.009787095310253333
153,6,1,0.00850154592094679
153,6,2,0.005922874512598934
153,6,3,0.005132486992457589
153,6,4,0.004836433271203131
153,6,5,0.004622859172828674
153,6,6,0.005385986045544312
153,6,7,0.007751030409296283
153,6,8,0.010572513194371507
153,6,9,0.010821312280085081
153,6,10,0.011682146596756045
153,6,11,0.013962555524564936
153,6,12,0.013523196794120795
153,6,13,0.014565753021907315
153,6,14,0.0157645570457109
153,6,15,0.016579025266033408
153,6,16,0.015503333128016482
153,6,17,0.015285953649362975
153,6,18,0.014145682059371119
153,6,19,0.013177622247965756
153,6,20,0.012675489225718652
153,6,21,0.011997061512322
153,6,22,0.010265642612681905
153,6,23,0.008246654808700661
158,0,0,0.03857284212538481
158,0,1,0.018986612163469436
158,0,2,0.0108222674097876
158,0,3,0.0051619983289703
158,0,4,0.005499695858092519
158,0,5,0.015529199109435761
158,0,6,0.04678820049312652
158,0,7,0.10394624691707721
158,0,8,0.20307358410265638
158,0,9,0.21841976399918112
158,0,10,0.17170459484786174
158,0,11,0.17265266712022173
158,0,12,0.18353297668645085
158,0,13,0.18846126968325658
158,0,14,0.20338203382638428
158,0,15,0.2376420464636531
158,0,16,0.2649966295746049
158,0,17,0.38914157212521405
158,0,18,0.45099269469931513
158,0,19,0.3701142750300375
158,0,20,0.2655538241996795
158,0,21,0.19385785506117775
158,0,22,0.1337784290053987
158,0,23,0.07894209403101411
158,1,0,0.040217949305113916
158,1,1,0.01944026804593367
158,1,2,0.010157755255875922
158,1,3,0.004501844375173365
158,1,4,0.004460907524384581
158,1,5,0.02101964953722712
158,1,6,0.06139446885456369
158,1,7,0.12779635848951934
158,1,8,0.2599714736908558
158,1,9,0.2915265555713592
158,1,10,0.21729096497755424
158,1,11,0.18760857397525738
158,1,12,0.2038348835677868
158,1,13,0.1943012074531973
158,1,14,0.2113037301204984
158,1,15,0.24599580917492317
158,1,16,0.29096467525136355
158,1,17,0.4611145011022215
158,1,18,0.5448103082063699
158,1,19,0.4452230423531902
158,1,20,0.32775239357136765
158,1,21,0.24041753975522429
158,1,22,0.18694287780166136
158,1,23,0.10679988550781568
158,2,0,0.059572472013067555
158,2,1,0.031073801271300237
158,2,2,0.01573625212251718
158,2,3,0.007639423122289226
158,2,4,0.005886828548285074
158,2,5,0.017670294294246516
158,2,6,0.06987455854869729
158,2,7,0.12478273220797909
158,2,8,0.2580705567190738
158,2,9,0.2860219544888601
158,2,10,0.21355965074255198
158,2,11,0.19574240053160394
158,2,12,0.2115691653807817
158,2,13,0.20995205432849487
158,2,14,0.22140592462288844
158,2,15,0.24519870337104654
158,2,16,0.29919226393064113
158,2,17,0.4709955009339324
158,2,18,0.5376677961926547
158,2,19,0.4657358051460892
158,2,20,0.3433225446467371
158,2,21,0.2573975095466715
158,2,22,0.20375894759896676
158,2,23,0.1329119918312574
158,3,0,0.07807610419318516
158,3,1,0.043600961297304335
158,3,2,0.02259351615993607
158,3,3,0.010546632305767587
158,3,4,0.007781313306140566
158,3,5,0.019668154767078047
158,3,6,0.06191045671554763
158,3,7,0.11759636935946782
158,3,8,0.24124137273413987
158,3,9,0.27081025403656955
158,3,10,0.21879796615792468
158,3,11,0.20791697065202436
158,3,12,0.22326954317519138
158,3,13,0.21850743147975515
158,3,14,0.2334597862757377
158,3,15,0.2605456141927928
158,3,16,0.3078660650032853
158,3,17,0.46190524199055494
158,3,18,0.5319642528118541
158,3,19,0.48084261512995347
158,3,20,0.379858224043458
158,3,21,0.28659321519580794
158,3,22,0.2475449074733962
158,3,23,0.1803560067920551
158,4,0,0.10885955072851719
158,4,1,0.05910067003925852
158,4,2,0.03182531547952565
158,4,3,0.015309525670126124
158,4,4,0.009519568646009962
158,4,5,0.018188280593317757
158,4,6,0.053159611949892445
158,4,7,0.10763580340496849
158,4,8,0.19321654465469773
158,4,9,0.20605504643548855
158,4,10,0.20220992991459988
158,4,11,0.21155653091906174
158,4,12,0.24463028179215032
158,4,13,0.25070677157987975
158,4,14,0.270328144253703
158,4,15,0.2984386861452516
158,4,16,0.34111627259720456
158,4,17,0.45865297456226917
158,4,18,0.5172592785954484
158,4,19,0.5143189294567622
158,4,20,0.44388263130287053
158,4,21,0.3311701293700214
158,4,22,0.30938164798711865
158,4,23,0.3007273458112885
158,5,0,0.24271539446774607
158,5,1,0.1713983620120535
158,5,2,0.10244654743134987
158,5,3,0.05272600882633767
158,5,4,0.023951886881480026
158,5,5,0.011599538544702713
158,5,6,0.020794106383312066
158,5,7,0.05180663013739208
158,5,8,0.10449439764711604
158,5,9,0.16510746389382353
158,5,10,0.2623991423062174
158,5,11,0.31777891712381157
158,5,12,0.37507163948888034
158,5,13,0.40486177628245323
158,5,14,0.4079679637526733
158,5,15,0.4184070118552616
158,5,16,0.4213335558282663
158,5,17,0.43218607871977543
158,5,18,0.44136112282954704
158,5,19,0.453241651918064
158,5,20,0.4002702487141672
158,5,21,0.32451583797632794
158,5,22,0.30629773016372774
158,5,23,0.30850889952021
158,6,0,0.24654612640906529
158,6,1,0.17718552273436192
158,6,2,0.10257676440472045
158,6,3,0.055618846026200645
158,6,4,0.0268376199632369
158,6,5,0.012493070335857963
158,6,6,0.017256583061273277
158,6,7,0.033926068702465034
158,6,8,0.06328683461305704
158,6,9,0.12434768702762333
158,6,10,0.20693452114188066
158,6,11,0.2756849516086117
158,6,12,0.3129359995038202
158,6,13,0.327022961870082
158,6,14,0.3270652590839124
158,6,15,0.3329146942032361
158,6,16,0.33380099591674434
158,6,17,0.32332113692290815
158,6,18,0.3199999869002077
158,6,19,0.2784065090247744
158,6,20,0.2063707010449553
158,6,21,0.15729376531006725
158,6,22,0.1184781487655738
158,6,23,0.07082992171916833
161,0,0,0.03540881113640392
161,0,1,0.01845047854964695
161,0,2,0.012251225560663196
161,0,3,0.011141088004013637
161,0,4,0.027152746387315057
161,0,5,0.10043560091417633
161,0,6,0.2822769284051053
161,0,7,0.4928204477550079
161,0,8,0.5338840543520744
161,0,9,0.4039448741796001
161,0,10,0.3464054349268092
161,0,11,0.3249870613736462
161,0,12,0.3437139835484666
161,0,13,0.3386360170233111
161,0,14,0.34666251150558763
161,0,15,0.3620230644497756
161,0,16,0.3828571601520606
161,0,17,0.4641303775737902
161,0,18,0.3911430191255687
161,0,19,0.2569852307846896
161,0,20,0.1772435601608044
161,0,21,0.15220523757460475
161,0,22,0.11749100649020511
161,0,23,0.07288181528318247
161,1,0,0.0367476813935997
161,1,1,0.01781251898410361
161,1,2,0.01189851328968416
161,1,3,0.010603459391837305
161,1,4,0.02942671794254
161,1,5,0.12026545566855548
161,1,6,0.34811832567446893
161,1,7,0.5718712191792459
161,1,8,0.6130805097273437
161,1,9,0.4455095816593204
161,1,10,0.3847683947925971
161,1,11,0.3766493348258341
161,1,12,0.3937839355922868
161,1,13,0.3852997641291078
161,1,14,0.39214600841613284
161,1,15,0.40224979737080063
161,1,16,0.4341241975420508
161,1,17,0.5454535730872858
161,1,18,0.4686578178865238
161,1,19,0.3007623381069044
161,1,20,0.20140627877011302
161,1,21,0.17714232376934377
161,1,22,0.14465448485268517
161,1,23,0.08667962726959942
161,2,0,0.044492994465290925
161,2,1,0.021612955506141326
161,2,2,0.01440487296092431
161,2,3,0.012460202361256133
161,2,4,0.029621193673729833
161,2,5,0.11414591982108296
161,2,6,0.3365250846002102
161,2,7,0.5557785883511082
161,2,8,0.5990607959457872
161,2,9,0.4463266297956026
161,2,10,0.3891734180709646
161,2,11,0.3862463966930782
161,2,12,0.4123904578633229
161,2,13,0.4010777591445569
161,2,14,0.4000058675981319
161,2,15,0.40795194055678125
161,2,16,0.4347573791662837
161,2,17,0.5465660326168591
161,2,18,0.46919833726933374
161,2,19,0.3158169091152328
161,2,20,0.21309505242985544
161,2,21,0.18320302820526363
161,2,22,0.15512667262310734
161,2,23,0.1027598322717376
161,3,0,0.05229252109152538
161,3,1,0.02737612980899548
161,3,2,0.01676524032257722
161,3,3,0.01419863234214856
161,3,4,0.031207462283508892
161,3,5,0.11260097577603048
161,3,6,0.3126512008391573
161,3,7,0.5281591789413904
161,3,8,0.5803813351107227
161,3,9,0.4429285138083136
161,3,10,0.3870582465298012
161,3,11,0.3824217844635222
161,3,12,0.40737684343932745
161,3,13,0.3983173139851772
161,3,14,0.4025621628815804
161,3,15,0.4128269349617818
161,3,16,0.4413703667317491
161,3,17,0.537180715220712
161,3,18,0.47024355777919524
161,3,19,0.3282999627904961
161,3,20,0.22246994045610594
161,3,21,0.19265526720177895
161,3,22,0.1642645686500381
161,3,23,0.11017671274582155
161,4,0,0.06348224625121987
161,4,1,0.03477630847377066
161,4,2,0.020958647231020852
161,4,3,0.016850811535741157
161,4,4,0.03259245999541125
161,4,5,0.09660429362818715
161,4,6,0.23860792012672252
161,4,7,0.4282697228149065
161,4,8,0.5151897370566589
161,4,9,0.44249955234461874
161,4,10,0.35912552985519036
161,4,11,0.3411583583280371
161,4,12,0.3745836267496347
161,4,13,0.3617146256173706
161,4,14,0.37470865502562795
161,4,15,0.3935812815719389
161,4,16,0.41265971382472355
161,4,17,0.45048109687298504
161,4,18,0.4038457267604361
161,4,19,0.34049813539175977
161,4,20,0.23767798998277637
161,4,21,0.20023342249298207
161,4,22,0.18304329226702093
161,4,23,0.13101977320367156
161,5,0,0.07834642293911272
161,5,1,0.05044950591236864
161,5,2,0.030664009280503453
161,5,3,0.024342024808080388
161,5,4,0.02295009342650697
161,5,5,0.03449007306047386
161,5,6,0.06166407881772927
161,5,7,0.07722984570476935
161,5,8,0.11552245138362212
161,5,9,0.1832740509930801
161,5,10,0.2581683118779913
161,5,11,0.3005284223046067
161,5,12,0.3263145531370615
161,5,13,0.35697388382666134
161,5,14,0.3438726756294127
161,5,15,0.36045891654749085
161,5,16,0.36803245073041174
161,5,17,0.37967381161436065
161,5,18,0.34585067925423785
161,5,19,0.3331965006826226
161,5,20,0.24566150368647743
161,5,21,0.19897764744990706
161,5,22,0.18310753288747894
161,5,23,0.14340527388893154
161,6,0,0.08737595911373647
161,6,1,0.059136855744751166
161,6,2,0.03485864569623863
161,6,3,0.025977154293527507
161,6,4,0.027395385489903275
161,6,5,0.025753555945437
161,6,6,0.04302591435267777
161,6,7,0.05978367225809467
161,6,8,0.09904071770382761
161,6,9,0.157166996827495
161,6,10,0.2382694715634732
161,6,11,0.264231774053477
161,6,12,0.28349430677944637
161,6,13,0.28880662352744085
161,6,14,0.2846276666147903
161,6,15,0.2778188930776478
161,6,16,0.2756280860030318
161,6,17,0.27341495483573436
161,6,18,0.22693463380674792
161,6,19,0.18992426773549695
161,6,20,0.1512000470650991
161,6,21,0.13515171129626674
161,6,22,0.10559112951336264
161,6,23,0.06795827996633319
162,0,0,0.0628248224968282
162,0,1,0.03310828702079314
162,0,2,0.014744182374026712
162,0,3,0.013555071820744155
162,0,4,0.02101964003024006
162,0,5,0.08721188485157273
162,0,6,0.2620212171897799
162,0,7,0.5671225234014496
162,0,8,0.7679972206326673
162,0,9,0.5843189222963472
162,0,10,0.39603307543843846
162,0,11,0.3481408249234845
162,0,12,0.3651947886971209
162,0,13,0.37352722904611324
162,0,14,0.4170648178784512
162,0,15,0.4937866867693221
162,0,16,0.5334258161025602
162,0,17,0.5644491324580597
162,0,18,0.5367991465173686
162,0,19,0.4152783365000319
162,0,20,0.30097119941916506
162,0,21,0.2477968127064559
162,0,22,0.19543473626453747
162,0,23,0.12711681701201377
162,1,0,0.08013057542216756
162,1,1,0.03170691643314203
162,1,2,0.013050841041053694
162,1,3,0.012928314161121864
162,1,4,0.022415079258698928
162,1,5,0.10146049306509096
162,1,6,0.304798213394129
162,1,7,0.6874979259050022
162,1,8,0.8756848605019873
162,1,9,0.7080912611652506
162,1,10,0.46991123882841396
162,1,11,0.4062844932390683
162,1,12,0.4230924852190194
162,1,13,0.42686328706747234
162,1,14,0.47561828996700384
162,1,15,0.5549253604703661
162,1,16,0.5747368423881196
162,1,17,0.611882965985768
162,1,18,0.588319499742979
162,1,19,0.49728589306360177
162,1,20,0.35782040506491036
162,1,21,0.2935955470839973
162,1,22,0.23721634307994544
162,1,23,0.15185566256003805
162,2,0,0.09376103215738907
162,2,1,0.040011270728633565
162,2,2,0.017797173352097104
162,2,3,0.014849457136661682
162,2,4,0.023277096551604926
162,2,5,0.0980241444658901
162,2,6,0.29753127373569743
162,2,7,0.6702299424740392
162,2,8,0.8619070452118344
162,2,9,0.6993093987954372
162,2,10,0.47638060486009254
162,2,11,0.41628168755883604
162,2,12,0.4321609309715112
162,2,13,0.4402754877558358
162,2,14,0.4836791292811325
162,2,15,0.5582429389309853
162,2,16,0.5744511017079257
162,2,17,0.6110644621915463
162,2,18,0.5896203565901734
162,2,19,0.5148573760624677
162,2,20,0.37332663620683315
162,2,21,0.3114356635609126
162,2,22,0.25486084266981524
162,2,23,0.16867175967620898
162,3,0,0.10259021365634495
162,3,1,0.046524163107507906
162,3,2,0.021530929416497372
162,3,3,0.016954631409362535
162,3,4,0.023356308522217244
162,3,5,0.09589510624827313
162,3,6,0.2821917692341825
162,3,7,0.6204417804293828
162,3,8,0.8385860653816916
162,3,9,0.68642190912432
162,3,10,0.471965593687344
162,3,11,0.41244607818103285
162,3,12,0.4357460732207367
162,3,13,0.4379208250824968
162,3,14,0.4853974452306549
162,3,15,0.5624715496582955
162,3,16,0.5776544302308342
162,3,17,0.6070693053579951
162,3,18,0.5869900853578659
162,3,19,0.5122052350710811
162,3,20,0.37676016947899765
162,3,21,0.32305503877738384
162,3,22,0.27668302747924783
162,3,23,0.19510510345481577
162,4,0,0.12604014673816147
162,4,1,0.06382117361312867
162,4,2,0.03067400927591784
162,4,3,0.02186938675961491
162,4,4,0.025411201670084958
162,4,5,0.08346022973505537
162,4,6,0.2235907416427947
162,4,7,0.458212970445589
162,4,8,0.6280970729162014
162,4,9,0.5249069672581342
162,4,10,0.3999223326797757
162,4,11,0.3759082269548725
162,4,12,0.39913432577326363
162,4,13,0.4198866985547027
162,4,14,0.47585256450960023
162,4,15,0.55034361920485
162,4,16,0.5740297303864182
162,4,17,0.6067368694745789
162,4,18,0.5635601051410807
162,4,19,0.4481939931531475
162,4,20,0.3356152635058992
162,4,21,0.29495637663946056
162,4,22,0.2882735733308028
162,4,23,0.23604512149934181
162,5,0,0.17321856886344633
162,5,1,0.12051925703883298
162,5,2,0.06636928044317938
162,5,3,0.04578679253239212
162,5,4,0.03345426605241624
162,5,5,0.034840891070975336
162,5,6,0.0786657216498932
162,5,7,0.11671404888365061
162,5,8,0.16983407214891857
162,5,9,0.240507214025983
162,5,10,0.3084448811825205
162,5,11,0.3555191201660723
162,5,12,0.3606175974201379
162,5,13,0.35965063263681957
162,5,14,0.37173422062432065
162,5,15,0.3915314905791143
162,5,16,0.4087647892091744
162,5,17,0.4156752361584357
